,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
dwi_wavelet-LH_glszm_SizeZoneNonUniformityNormalized,0.5455496580027359,>,0.1971242618202959,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.005908912453306806
adc_wavelet2-HL_firstorder_Kurtosis,0.5454292749658003,<,5.651235702710856,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.0060415427396457175
t2_wavelet2-HL_glcm_Idm,0.5454227086183311,>,0.6416628148023107,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.006048853656704269
dwi_square_glcm_Idm,0.5454041039671683,<,0.857152460017411,0.5181395348837209,0.5176470588235293,mann-whitney U-test,0.006069551241550913
t2_square_glrlm_RunPercentage,0.5453789329685363,>,0.1959377048680459,0.5411764705882353,0.5423255813953488,mann-whitney U-test,0.006097797114716864
adc_wavelet2-HH_firstorder_Range,0.5453745554035567,<,630.1764528443869,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.0061027110258590755
dwi_squareroot_glcm_MaximumProbability,0.5453526675786593,<,0.1100015074355849,0.5376744186046511,0.5388235294117647,mann-whitney U-test,0.006127334120892851
adc_original_firstorder_Maximum,0.5452519835841313,<,2472.362580904125,0.5553488372093023,0.5552941176470588,mann-whitney U-test,0.006241756679465127
adc_exponential_glrlm_RunLengthNonUniformity,0.5452344733242134,<,147.36208738133212,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.006261851474825721
dwi_wavelet2-HH_glszm_HighGrayLevelZoneEmphasis,0.5452136798905609,>,6.75,0.5341176470588235,0.5358139534883721,mann-whitney U-test,0.00628575722950394
adc_log-sigma-2-mm-3D_gldm_SmallDependenceEmphasis,0.5451841313269494,>,0.266963214448349,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.006319948815712118
t2_wavelet2-HL_glcm_Id,0.5451337893296854,>,0.6653388122815481,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.006378530847721305
adc_original_glrlm_LongRunLowGrayLevelEmphasis,0.5451250341997265,>,0.0056397912632523,0.548235294117647,0.547906976744186,mann-whitney U-test,0.006388768762535822
dwi_square_glcm_JointEntropy,0.5451064295485636,>,2.312882058740525,0.5152941176470588,0.5153488372093022,mann-whitney U-test,0.006410510849939296
adc_wavelet2-LH_glcm_MaximumProbability,0.5450878248974008,<,0.0362181784639195,0.5423255813953488,0.5388235294117647,mann-whitney U-test,0.006432445058084164
adc_wavelet2-LL_firstorder_Maximum,0.5450659370725035,<,9563.680981227051,0.5516279069767441,0.5505882352941176,mann-whitney U-test,0.006458262309220965
adc_square_glrlm_RunEntropy,0.5450659370725034,>,4.765005592510013,0.5176470588235295,0.5162790697674419,mann-whitney U-test,0.006458262309220965
dwi_wavelet2-HH_firstorder_Mean,0.5450418604651163,>,0.0757904494977291,0.5317647058823529,0.533953488372093,mann-whitney U-test,0.006486768921596843
t2_squareroot_firstorder_Median,0.5450046511627907,<,9.13009579618648,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.0065310472681239734
dwi_log-sigma-0-6-mm-3D_firstorder_Maximum,0.544952120383037,>,39.32761764526367,0.5247058823529411,0.5274418604651163,mann-whitney U-test,0.006594020681308821
adc_square_firstorder_Mean,0.5449499316005472,<,598.1060740923552,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.006596656383100408
dwi_wavelet2-HL_gldm_DependenceVariance,0.5449127222982216,<,3.252535458578817,0.5330232558139535,0.5294117647058824,mann-whitney U-test,0.006641608492778899
t2_wavelet-LH_glszm_GrayLevelNonUniformityNormalized,0.544884268125855,>,0.1860005973193158,0.5364705882352941,0.5311627906976744,mann-whitney U-test,0.006676169262490648
adc_log-sigma-0-6-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.5448404924760601,<,619.5213764337852,0.5265116279069767,0.5247058823529411,mann-whitney U-test,0.006729655443748469
t2_square_glcm_JointEntropy,0.5447923392612859,>,2.2156331530590885,0.5411764705882353,0.5423255813953488,mann-whitney U-test,0.006788934834663427
t2_log-sigma-0-6-mm-3D_glcm_Imc2,0.5447813953488372,<,0.8285739443515838,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.006802472695686826
t2_wavelet-HL_glszm_ZonePercentage,0.5447507523939809,<,0.0835452774710618,0.52,0.52,mann-whitney U-test,0.006840507861456768
t2_logarithm_glcm_ClusterProminence,0.5447069767441861,<,1869865.8898115,0.5274418604651163,0.5294117647058824,mann-whitney U-test,0.006895175312083769
t2_log-sigma-2-mm-3D_glcm_DifferenceAverage,0.5446829001367989,<,0.3251960900313841,0.5237209302325582,0.5223529411764706,mann-whitney U-test,0.006925409418585056
adc_wavelet2-HH_gldm_HighGrayLevelEmphasis,0.5446763337893297,<,42.915387987724685,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.006933675725971772
adc_log-sigma-2-mm-3D_glcm_JointEnergy,0.544656634746922,<,0.0272142273637544,0.521860465116279,0.5223529411764706,mann-whitney U-test,0.006958527853067551
t2_square_glszm_SmallAreaEmphasis,0.5446238030095759,<,0.4053446894427287,0.532093023255814,0.5317647058823529,mann-whitney U-test,0.0070001259071609066
t2_wavelet2-HL_glcm_Idn,0.544615047879617,<,0.9654547315114296,0.5367441860465116,0.5388235294117647,mann-whitney U-test,0.007011256374086914
t2_wavelet-HL_glrlm_RunPercentage,0.5445931600547196,<,0.5159878129472049,0.5190697674418605,0.52,mann-whitney U-test,0.007039152107844525
t2_square_firstorder_RootMeanSquared,0.5445493844049247,>,311.8231609945629,0.5458823529411765,0.5432558139534884,mann-whitney U-test,0.007095242758297393
t2_wavelet-LH_glcm_ClusterTendency,0.5444902872777018,<,2.0231497669870806,0.5293023255813953,0.5270588235294118,mann-whitney U-test,0.00717160161325656
dwi_wavelet2-LL_firstorder_InterquartileRange,0.5444114911080712,>,272.94968129330164,0.5364705882352941,0.5358139534883721,mann-whitney U-test,0.007274560649337815
dwi_wavelet2-LL_glrlm_RunVariance,0.5444027359781122,<,0.2786863649443519,0.5413953488372093,0.5411764705882354,mann-whitney U-test,0.007286082030621925
dwi_logarithm_glcm_Correlation,0.5442057455540356,>,0.6774253979880707,0.52,0.5190697674418605,mann-whitney U-test,0.0075496792973056386
t2_wavelet2-LL_firstorder_Median,0.5441926128590971,<,2.02821764280886,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.0075675527563238065
dwi_wavelet2-LL_firstorder_RootMeanSquared,0.5441794801641586,>,806.6717407650632,0.5294117647058824,0.5302325581395348,mann-whitney U-test,0.007585464143320858
t2_original_firstorder_Median,0.5441575923392613,<,0.2390974596986245,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.007615400927313064
adc_wavelet-HH_firstorder_Kurtosis,0.5441160054719563,<,9.078197400643726,0.5265116279069767,0.5270588235294118,mann-whitney U-test,0.007672572750626921
t2_original_glszm_ZonePercentage,0.5441116279069768,<,0.204231090468333,0.5162790697674419,0.5152941176470589,mann-whitney U-test,0.00767861315979012
t2_wavelet-HH_glcm_Contrast,0.5440984952120383,<,0.4972954369112136,0.5153488372093024,0.5152941176470589,mann-whitney U-test,0.007696759968374487
t2_squareroot_glszm_GrayLevelNonUniformityNormalized,0.5440459644322846,>,0.0372840522111714,0.5294117647058824,0.5302325581395348,mann-whitney U-test,0.007769732161422991
adc_wavelet2-HH_glszm_ZonePercentage,0.5440437756497949,>,0.1308211873444721,0.5294117647058824,0.5302325581395348,mann-whitney U-test,0.007772786077957405
dwi_squareroot_firstorder_90Percentile,0.5440284541723666,>,340.50770774507987,0.5388235294117647,0.5413953488372093,mann-whitney U-test,0.007794193625746795
adc_wavelet2-LH_ngtdm_Complexity,0.5440240766073872,<,876.2326504404641,0.5358139534883721,0.5364705882352941,mann-whitney U-test,0.007800319763039505
t2_wavelet-HH_ngtdm_Busyness,0.5440065663474692,<,498.8137596728224,0.5376744186046511,0.5435294117647058,mann-whitney U-test,0.007824867475262677
adc_wavelet-LH_glrlm_ShortRunHighGrayLevelEmphasis,0.544,<,184.7178849944735,0.5432558139534883,0.5458823529411765,mann-whitney U-test,0.007834090695433005
t2_wavelet2-LL_glcm_MaximumProbability,0.5439649794801642,>,0.0039627621212095,0.5247058823529411,0.5255813953488372,mann-whitney U-test,0.007883445884590447
t2_log-sigma-2-mm-3D_ngtdm_Contrast,0.5439584131326949,>,0.0062718757895809,0.5388235294117647,0.5395348837209302,mann-whitney U-test,0.007892730928780048
t2_exponential_glszm_SmallAreaEmphasis,0.5439452804377565,<,0.2938325239705416,0.5376744186046511,0.5388235294117647,mann-whitney U-test,0.00791133040841908
t2_wavelet-LH_ngtdm_Busyness,0.5439409028727771,<,55.02689622093373,0.5274418604651163,0.5294117647058824,mann-whitney U-test,0.00791753895312164
t2_exponential_ngtdm_Busyness,0.5439398084815321,<,25.88663898626548,0.5432558139534883,0.5411764705882354,mann-whitney U-test,0.007919082626381852
adc_square_gldm_DependenceEntropy,0.5439080711354309,>,6.07566946268872,0.5247058823529411,0.5237209302325581,mann-whitney U-test,0.007964242305564877
t2_wavelet-LH_glcm_SumSquares,0.5438993160054719,<,0.7493086748459215,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.007976738127605007
adc_logarithm_firstorder_RootMeanSquared,0.5438839945280438,<,2931.411620118478,0.5404651162790698,0.5411764705882354,mann-whitney U-test,0.007998648068314736
t2_exponential_gldm_LargeDependenceLowGrayLevelEmphasis,0.5438664842681259,<,76.8483010357465,0.5330232558139535,0.5341176470588236,mann-whitney U-test,0.00802375397370475
dwi_original_glszm_LargeAreaLowGrayLevelEmphasis,0.5438621067031464,<,11.264342917483283,0.533953488372093,0.5317647058823529,mann-whitney U-test,0.008030041464339206
t2_log-sigma-2-mm-3D_glcm_Idm,0.5438161422708618,>,0.8402239104897844,0.52,0.521860465116279,mann-whitney U-test,0.008096326939112932
dwi_wavelet2-LL_glszm_LargeAreaHighGrayLevelEmphasis,0.5437942544459644,<,2797.9108860759493,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.008128063270968839
dwi_log-sigma-2-mm-3D_gldm_DependenceVariance,0.5437242134062927,>,3.653234837333872,0.5270588235294118,0.5330232558139535,mann-whitney U-test,0.008230369167910364
dwi_squareroot_gldm_DependenceNonUniformityNormalized,0.5436913816689466,>,0.1530503721884663,0.5341176470588235,0.5348837209302326,mann-whitney U-test,0.008278720527270474
dwi_wavelet2-HH_ngtdm_Contrast,0.5436279069767442,<,0.019072999635121,0.5376744186046511,0.5364705882352941,mann-whitney U-test,0.008372921043419084
t2_wavelet-LH_firstorder_Variance,0.543612585499316,<,94.83789763272314,0.5246511627906977,0.5247058823529411,mann-whitney U-test,0.008395802260167591
adc_squareroot_glrlm_LongRunLowGrayLevelEmphasis,0.5436060191518468,>,0.0028221247337595,0.5341176470588235,0.532093023255814,mann-whitney U-test,0.00840562560516712
adc_wavelet2-HH_glrlm_HighGrayLevelRunEmphasis,0.5435578659370726,<,43.30847450393459,0.5181395348837209,0.5223529411764706,mann-whitney U-test,0.00847797813832321
adc_log-sigma-0-6-mm-3D_glcm_Idn,0.5435250341997264,<,0.9416718372104784,0.5255813953488372,0.5247058823529411,mann-whitney U-test,0.008527628206488029
t2_square_glszm_SizeZoneNonUniformityNormalized,0.5434878248974009,<,0.1658690309079036,0.532093023255814,0.5317647058823529,mann-whitney U-test,0.008584212440376139
adc_log-sigma-3-mm-3D_glcm_Id,0.5434637482900136,<,0.5983898204633527,0.5293023255813953,0.5294117647058824,mann-whitney U-test,0.008621004396334793
adc_wavelet-HH_glcm_Autocorrelation,0.5434593707250341,<,72.28791483610368,0.5330232558139535,0.5364705882352941,mann-whitney U-test,0.008627708966751364
dwi_wavelet2-LL_firstorder_Energy,0.5434265389876881,<,3345155328.489562,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.008678141987102995
t2_exponential_glrlm_RunLengthNonUniformity,0.5433958960328318,<,120.221533995301,0.5348837209302325,0.5388235294117647,mann-whitney U-test,0.00872545035484591
t2_wavelet-LH_glcm_DifferenceVariance,0.5433915184678522,<,0.543176796045181,0.5125581395348837,0.5129411764705882,mann-whitney U-test,0.008732227473620268
t2_log-sigma-2-mm-3D_gldm_DependenceNonUniformityNormalized,0.543369630642955,>,0.1655224576311008,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.008766183675643737
adc_logarithm_firstorder_Kurtosis,0.5433455540355678,<,12.158256645406292,0.5469767441860465,0.548235294117647,mann-whitney U-test,0.00880367172774609
dwi_original_glrlm_HighGrayLevelRunEmphasis,0.5433170998632012,>,36.683783688500014,0.5176470588235295,0.5153488372093022,mann-whitney U-test,0.008848160406708905
t2_wavelet2-LH_glrlm_GrayLevelVariance,0.5432864569083447,<,2.283086015840702,0.5274418604651163,0.5294117647058824,mann-whitney U-test,0.008896295802728561
dwi_wavelet2-LL_firstorder_TotalEnergy,0.5432470588235294,<,35383536987.99154,0.532093023255814,0.5317647058823529,mann-whitney U-test,0.008958527801498362
adc_squareroot_glcm_DifferenceAverage,0.5432054719562244,>,1.726946004080511,0.5317647058823529,0.5293023255813953,mann-whitney U-test,0.009024638643009947
t2_wavelet-LH_gldm_GrayLevelVariance,0.5431989056087551,<,0.7578507768982987,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.009035116925564031
t2_wavelet2-LH_glcm_ClusterTendency,0.5431595075239398,<,5.293893533407939,0.5311627906976745,0.5341176470588236,mann-whitney U-test,0.00909821505345498
t2_log-sigma-2-mm-3D_glcm_Id,0.5431529411764706,>,0.8419639287336855,0.5176470588235295,0.521860465116279,mann-whitney U-test,0.009108769570002295
t2_logarithm_firstorder_RobustMeanAbsoluteDeviation,0.5431441860465117,<,153.55809132276622,0.5367441860465116,0.5388235294117647,mann-whitney U-test,0.009122859261217989
t2_exponential_glszm_SmallAreaHighGrayLevelEmphasis,0.5431135430916553,<,4.080328922513279,0.5348837209302325,0.5317647058823529,mann-whitney U-test,0.00917232651835472
dwi_square_glcm_SumEntropy,0.5431058823529411,>,1.924196426490254,0.5129411764705882,0.5144186046511627,mann-whitney U-test,0.009184648118438173
adc_wavelet-LH_firstorder_InterquartileRange,0.5430588235294118,>,152.90933834658026,0.5317647058823529,0.5293023255813953,mann-whitney U-test,0.009261256683727799
adc_wavelet-HH_firstorder_Minimum,0.5429209302325582,>,-462.8773294917457,0.5270588235294118,0.5274418604651163,mann-whitney U-test,0.009488782388229566
adc_wavelet-HH_glcm_JointAverage,0.5429121751025991,<,8.502401941524584,0.5283720930232558,0.5270588235294118,mann-whitney U-test,0.00950339536246006
adc_wavelet-HH_glcm_SumAverage,0.5429121751025991,<,17.004803883049174,0.5283720930232558,0.5270588235294118,mann-whitney U-test,0.00950339536246006
dwi_logarithm_glszm_GrayLevelNonUniformityNormalized,0.5429121751025991,<,0.1230808705542641,0.5274418604651163,0.5223529411764706,mann-whitney U-test,0.00950339536246006
dwi_wavelet-HH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5429056087551299,<,4.0058825855135325,0.5283720930232558,0.5294117647058824,mann-whitney U-test,0.00951436826033941
dwi_wavelet2-HL_glszm_ZoneEntropy,0.5428246238030097,<,5.778453804387193,0.52,0.5176470588235293,mann-whitney U-test,0.009650632626037867
adc_logarithm_glszm_SmallAreaLowGrayLevelEmphasis,0.5428180574555403,>,0.0042990416470551,0.5388235294117647,0.5311627906976744,mann-whitney U-test,0.009661756968836406
adc_log-sigma-3-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.5428158686730506,>,88.88414094769999,0.5247058823529411,0.5237209302325581,mann-whitney U-test,0.009665467622544038
adc_log-sigma-3-mm-3D_glcm_Idm,0.5428027359781122,<,0.5606067024189952,0.5330232558139535,0.5317647058823529,mann-whitney U-test,0.009687758234818229
adc_wavelet-HL_ngtdm_Strength,0.5427961696306429,>,0.5919353918228335,0.5341176470588235,0.5302325581395348,mann-whitney U-test,0.009698920715488312
t2_log-sigma-3-mm-3D_glcm_Idn,0.5427939808481532,<,0.9871832764284508,0.533953488372093,0.5317647058823529,mann-whitney U-test,0.009702644089222896
adc_wavelet-HH_glszm_SmallAreaLowGrayLevelEmphasis,0.5427655266757866,>,0.0146222066572721,0.5341176470588235,0.533953488372093,mann-whitney U-test,0.00975116402044409
dwi_wavelet-LH_firstorder_Median,0.5427611491108071,<,-0.8925399370414551,0.5348837209302325,0.5341176470588236,mann-whitney U-test,0.009758647787805979
adc_wavelet2-HL_glrlm_ShortRunLowGrayLevelEmphasis,0.5427392612859098,>,0.0038987364230272,0.5317647058823529,0.5311627906976744,mann-whitney U-test,0.00979614346074683
t2_logarithm_firstorder_Mean,0.5427348837209302,<,7.726020565265713,0.5404651162790698,0.5364705882352941,mann-whitney U-test,0.009803657983412864
adc_wavelet2-LH_glcm_Idm,0.5427239398084815,<,0.3712700628993619,0.533953488372093,0.5341176470588236,mann-whitney U-test,0.009822466767988338
dwi_wavelet2-HH_glcm_MCC,0.5427020519835841,>,0.1528272824850949,0.5552941176470588,0.5553488372093023,mann-whitney U-test,0.009860180829692604
adc_original_glszm_GrayLevelVariance,0.5426670314637483,>,26.22638996903592,0.5270588235294118,0.5265116279069768,mann-whitney U-test,0.009920791738239601
t2_wavelet2-LH_glcm_DifferenceVariance,0.5426670314637483,<,0.9150156345215312,0.5293023255813953,0.5294117647058824,mann-whitney U-test,0.009920791738239601
t2_wavelet2-LL_glszm_SmallAreaEmphasis,0.5425816689466485,<,0.7514207408141901,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.010069923539916894
t2_wavelet2-LH_glcm_SumSquares,0.5425685362517099,<,1.7417672647954352,0.5358139534883721,0.5364705882352941,mann-whitney U-test,0.010093043235017102
adc_wavelet2-HL_glrlm_RunVariance,0.5425663474692203,<,0.3724281299632798,0.5237209302325582,0.5247058823529411,mann-whitney U-test,0.010096901109633127
t2_exponential_ngtdm_Contrast,0.5425630642954856,>,1.7666369948218456e-05,0.5435294117647059,0.5441860465116279,mann-whitney U-test,0.010102679373447953
adc_exponential_glrlm_LongRunEmphasis,0.5425575923392613,<,57.80445626388868,0.5274418604651163,0.5270588235294118,mann-whitney U-test,0.010112345742285646
dwi_wavelet-HH_glcm_ClusterShade,0.5425291381668946,>,0.006513682983122,0.5294117647058824,0.5274418604651163,mann-whitney U-test,0.0101626861829417
adc_log-sigma-2-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.5425247606019152,>,73.9737377999622,0.5152941176470588,0.5144186046511627,mann-whitney U-test,0.010170450637689551
t2_squareroot_firstorder_Mean,0.5425116279069766,<,10.18969676704667,0.5395348837209303,0.5364705882352941,mann-whitney U-test,0.010193775700394977
dwi_wavelet2-LL_gldm_SmallDependenceLowGrayLevelEmphasis,0.5425028727770178,>,0.0028197705716027,0.5317647058823529,0.5274418604651163,mann-whitney U-test,0.010209352188077446
t2_wavelet2-LL_glszm_SizeZoneNonUniformityNormalized,0.5424437756497948,<,0.5228580464408041,0.5172093023255814,0.5176470588235293,mann-whitney U-test,0.010315048831576443
